Gene ID	source_id	Organism	Genomic Location (Gene)	Product Description	Curated GO Functions	Computed GO Functions	Evidence Code	EC numbers	
PfKH01_110032600	PfKH01_110032600-t41_1	P. falciparum KH01	PfKH01_11:1,057,419..1,062,826(-)	6-phosphofructokinase	N/A	6-phosphofructokinase activity	IEA	2.7.1.11 (6-phosphofructokinase)	
PfKH01_110042700	PfKH01_110042700-t41_1	P. falciparum KH01	PfKH01_11:1,459,256..1,471,927(-)	guanylyl cyclase	N/A	phosphorus-oxygen lyase activity	IEA	4.6.1.2 (Guanylate cyclase)	
PfKH01_110051400	PfKH01_110051400-t41_1	P. falciparum KH01	PfKH01_11:1,842,458..1,843,144(+)	mitochondrial ATP synthase delta subunit, putative	N/A	N/A	IEA	3.6.3.14 (Transferred entry: 7.1.2.2)	
PfKH01_120041900	PfKH01_120041900-t41_1	P. falciparum KH01	PfKH01_12:1,519,550..1,521,157(+)	ATP synthase subunit beta, mitochondrial	N/A	ATP binding;proton-transporting ATP synthase activity, rotational mechanism	IEA	3.6.3.14 (Transferred entry: 7.1.2.2)	
PfKH01_120057400	PfKH01_120057400-t41_1	P. falciparum KH01	PfKH01_12:2,127,495..2,128,958(-)	thymidylate kinase	N/A	ATP binding;thymidylate kinase activity	IEA	2.7.4.9 (dTMP kinase)	
PfKH01_130014100	PfKH01_130014100-t41_1	P. falciparum KH01	PfKH01_13:387,124..387,885(+)	mitochondrial ATP synthase delta subunit, putative	N/A	proton-transporting ATP synthase activity, rotational mechanism	IEA	3.6.3.14 (Transferred entry: 7.1.2.2)	
PfKH01_130015500	PfKH01_130015500-t41_1	P. falciparum KH01	PfKH01_13:422,297..423,571(+)	ATP synthase subunit gamma, mitochondrial	N/A	proton-transporting ATP synthase activity, rotational mechanism	IEA	3.6.3.14 (Transferred entry: 7.1.2.2)	
PfKH01_130029400	PfKH01_130029400-t41_1	P. falciparum KH01	PfKH01_13:981,332..982,645(-)	phosphoribosylpyrophosphate synthetase	N/A	magnesium ion binding;ribose phosphate diphosphokinase activity	IEA	2.7.6.1 (Ribose-phosphate diphosphokinase)	
PfKH01_130032100	PfKH01_130032100-t41_1	P. falciparum KH01	PfKH01_13:1,099,639..1,101,321(+)	ribose-phosphate pyrophosphokinase, putative	N/A	magnesium ion binding;ribose phosphate diphosphokinase activity	IEA	2.7.6.1 (Ribose-phosphate diphosphokinase)	
PfKH01_130058600	PfKH01_130058600-t41_1	P. falciparum KH01	PfKH01_13:2,093,810..2,095,269(+)	adenylosuccinate synthetase	N/A	GTP binding;adenylosuccinate synthase activity	IEA	6.3.4.4 (Adenylosuccinate synthase)	
PfKH01_130064600	PfKH01_130064600-t41_1	P. falciparum KH01	PfKH01_13:2,336,532..2,348,167(+)	guanylyl cyclase beta	N/A	phosphorus-oxygen lyase activity	IEA	4.6.1.2 (Guanylate cyclase)	
PfKH01_140010200	PfKH01_140010200-t41_1	P. falciparum KH01	PfKH01_14:181,077..186,487(-)	adenylyl cyclase alpha	N/A	phosphorus-oxygen lyase activity	IEA	4.6.1.1 (Adenylate cyclase)	
PfKH01_140015800	PfKH01_140015800-t41_1	P. falciparum KH01	PfKH01_14:426,073..428,649(+)	cytidine triphosphate synthetase	N/A	CTP synthase activity	IEA	6.3.4.2 (CTP synthase (glutamine hydrolyzing))	
PfKH01_140026300	PfKH01_140026300-t41_1	P. falciparum KH01	PfKH01_14:878,891..880,761(-)	pantothenate kinase, putative	N/A	ATP binding;pantothenate kinase activity	IEA	2.7.1.33 (Pantothenate kinase)	
PfKH01_140041500	PfKH01_140041500-t41_1	P. falciparum KH01	PfKH01_14:1,482,743..1,484,482(+)	glucose-6-phosphate isomerase	N/A	glucose-6-phosphate isomerase activity	IEA	5.3.1.9 (Glucose-6-phosphate isomerase)	
PfKH01_140042900	PfKH01_140042900-t41_1	P. falciparum KH01	PfKH01_14:1,541,870..1,544,170(+)	pantothenate kinase, putative	N/A	ATP binding;pantothenate kinase activity	IEA	2.7.1.33 (Pantothenate kinase)	
PfKH01_140049200	PfKH01_140049200-t41_1	P. falciparum KH01	PfKH01_14:1,816,497..1,817,586(-)	dephospho-CoA kinase, putative	N/A	ATP binding;dephospho-CoA kinase activity	IEA	2.7.1.24 (Dephospho-CoA kinase)	
PfKH01_140050300	PfKH01_140050300-t41_1	P. falciparum KH01	PfKH01_14:1,868,458..1,870,040(-)	fructose-bisphosphate aldolase	N/A	fructose-bisphosphate aldolase activity	IEA	4.1.2.13 (Fructose-bisphosphate aldolase)	
PfKH02_020010700	PfKH02_020010700-t41_1	P. falciparum KH02	PfKH02_02:223,659..225,074(+)	adenylosuccinate lyase	N/A	N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity;catalytic activity	IEA	4.3.2.2 (Adenylosuccinate lyase)	
PfKH02_020020900	PfKH02_020020900-t41_1	P. falciparum KH02	PfKH02_02:659,243..660,898(+)	ATP synthase F1, alpha subunit	N/A	ATP binding;proton-transporting ATP synthase activity, rotational mechanism	IEA	3.6.3.14 (Transferred entry: 7.1.2.2)	
PfKH02_040022200	PfKH02_040022200-t41_1	P. falciparum KH02	PfKH02_04:699,533..701,359(+)	bifunctional dihydrofolate reductase-thymidylate synthase	N/A	dihydrofolate reductase activity;thymidylate synthase activity	IEA	1.5.1.3 (Dihydrofolate reductase);2.1.1.45 (Thymidylate synthase)	
PfKH02_060033300	PfKH02_060033300-t41_1	P. falciparum KH02	PfKH02_06:1,141,125..1,143,468(+)	pyruvate kinase	N/A	catalytic activity;magnesium ion binding;potassium ion binding;pyruvate kinase activity	IEA	2.7.1.40 (Pyruvate kinase)	
PfKH02_060035600	PfKH02_060035600-t41_1	P. falciparum KH02	PfKH02_06:1,258,090..1,260,087(-)	nicotinate phosphoribosyltransferase, putative	N/A	nicotinate phosphoribosyltransferase activity;nicotinate-nucleotide diphosphorylase (carboxylating) activity	IEA	6.3.4.21 (Nicotinate phosphoribosyltransferase)	
PfKH02_070018600	PfKH02_070018600-t41_1	P. falciparum KH02	PfKH02_07:613,469..613,994(-)	mitochondrial ATP synthase F1, epsilon subunit, putative	N/A	proton-transporting ATP synthase activity, rotational mechanism	IEA	3.6.3.14 (Transferred entry: 7.1.2.2)	
PfKH02_080008200	PfKH02_080008200-t41_1	P. falciparum KH02	PfKH02_08:193,681..201,343(+)	adenylyl cyclase beta	N/A	phosphorus-oxygen lyase activity	IEA	4.6.1.1 (Adenylate cyclase)	
PfKH02_090020200	PfKH02_090020200-t41_1	P. falciparum KH02	PfKH02_09:634,468..638,724(-)	6-phosphofructokinase	N/A	6-phosphofructokinase activity;ATP binding;catalytic activity;diphosphate-fructose-6-phosphate 1-phosphotransferase activity	IEA	2.7.1.11 (6-phosphofructokinase)	
PfKH02_090025500	PfKH02_090025500-t41_1	P. falciparum KH02	PfKH02_09:836,191..837,723(-)	inosine-5'-monophosphate dehydrogenase	N/A	IMP dehydrogenase activity;catalytic activity	IEA	1.1.1.205 (IMP dehydrogenase)	
PfKH02_090027200	PfKH02_090027200-t41_1	P. falciparum KH02	PfKH02_09:896,914..898,164(+)	phosphoglycerate kinase	N/A	phosphoglycerate kinase activity	IEA	2.7.2.3 (Phosphoglycerate kinase)	
PfKH02_100018100	PfKH02_100018100-t41_1	P. falciparum KH02	PfKH02_10:475,006..476,673(-)	GMP synthase [glutamine-hydrolyzing]	N/A	ATP binding;GMP synthase (glutamine-hydrolyzing) activity;pyrophosphatase activity	IEA	6.3.5.2 (GMP synthase (glutamine-hydrolyzing))	
PfKH02_100021400	PfKH02_100021400-t41_1	P. falciparum KH02	PfKH02_10:629,808..631,691(+)	enolase	N/A	magnesium ion binding;phosphopyruvate hydratase activity	IEA	4.2.1.11 (Phosphopyruvate hydratase)	
PfKH02_100028700	PfKH02_100028700-t41_1	P. falciparum KH02	PfKH02_10:976,951..977,922(+)	orotidine 5'-phosphate decarboxylase	N/A	catalytic activity;orotidine-5'-phosphate decarboxylase activity	IEA	4.1.1.23 (Orotidine-5'-phosphate decarboxylase)	
PfKH02_100042200	PfKH02_100042200-t41_1	P. falciparum KH02	PfKH02_10:1,466,621..1,468,855(-)	pyruvate kinase 2	N/A	catalytic activity;magnesium ion binding;potassium ion binding;pyruvate kinase activity	IEA	2.7.1.40 (Pyruvate kinase)	
PfKH02_100042800	PfKH02_100042800-t41_1	P. falciparum KH02	PfKH02_10:1,492,851..1,493,528(+)	enhancer of rudimentary homolog, putative	N/A	N/A	IEA	N/A	
PfKH02_110025100	PfKH02_110025100-t41_1	P. falciparum KH02	PfKH02_11:755,185..756,308(+)	phosphoglycerate mutase, putative	N/A	intramolecular transferase activity, phosphotransferases;phosphoglycerate mutase activity	IEA	5.4.2.1 (Transferred entry: 5.4.2.11 and 5.4.2.12)	
PfKH02_110030300	PfKH02_110030300-t41_1	P. falciparum KH02	PfKH02_11:985,545..987,035(+)	vacuolar membrane protein-related, putative	N/A	proton transmembrane transporter activity	IEA	N/A	
PfKH02_110033500	PfKH02_110033500-t41_1	P. falciparum KH02	PfKH02_11:1,097,501..1,102,871(-)	6-phosphofructokinase	N/A	6-phosphofructokinase activity	IEA	2.7.1.11 (6-phosphofructokinase)	
PfKH02_110043600	PfKH02_110043600-t41_1	P. falciparum KH02	PfKH02_11:1,498,865..1,511,560(-)	guanylyl cyclase	N/A	phosphorus-oxygen lyase activity	IEA	4.6.1.2 (Guanylate cyclase)	
PfKH02_110052500	PfKH02_110052500-t41_1	P. falciparum KH02	PfKH02_11:1,893,865..1,894,539(+)	mitochondrial ATP synthase delta subunit, putative	N/A	N/A	IEA	3.6.3.14 (Transferred entry: 7.1.2.2)	
PfKH02_120040600	PfKH02_120040600-t41_1	P. falciparum KH02	PfKH02_12:1,512,097..1,513,704(+)	ATP synthase subunit beta, mitochondrial	N/A	ATP binding;proton-transporting ATP synthase activity, rotational mechanism	IEA	3.6.3.14 (Transferred entry: 7.1.2.2)	
PfKH02_120056000	PfKH02_120056000-t41_1	P. falciparum KH02	PfKH02_12:2,107,216..2,108,683(-)	thymidylate kinase	N/A	ATP binding;thymidylate kinase activity	IEA	2.7.4.9 (dTMP kinase)	
PfKH02_130012800	PfKH02_130012800-t41_1	P. falciparum KH02	PfKH02_13:329,936..330,697(+)	mitochondrial ATP synthase delta subunit, putative	N/A	proton-transporting ATP synthase activity, rotational mechanism	IEA	3.6.3.14 (Transferred entry: 7.1.2.2)	
PfKH02_130014200	PfKH02_130014200-t41_1	P. falciparum KH02	PfKH02_13:365,136..366,411(+)	ATP synthase subunit gamma, mitochondrial	N/A	proton-transporting ATP synthase activity, rotational mechanism	IEA	3.6.3.14 (Transferred entry: 7.1.2.2)	
PfKH02_130028100	PfKH02_130028100-t41_1	P. falciparum KH02	PfKH02_13:923,376..924,689(-)	phosphoribosylpyrophosphate synthetase	N/A	magnesium ion binding;ribose phosphate diphosphokinase activity	IEA	2.7.6.1 (Ribose-phosphate diphosphokinase)	
PfKH02_130030800	PfKH02_130030800-t41_1	P. falciparum KH02	PfKH02_13:1,041,730..1,043,412(+)	ribose-phosphate pyrophosphokinase, putative	N/A	magnesium ion binding;ribose phosphate diphosphokinase activity	IEA	2.7.6.1 (Ribose-phosphate diphosphokinase)	
PfKH02_130057500	PfKH02_130057500-t41_1	P. falciparum KH02	PfKH02_13:2,052,918..2,054,373(+)	adenylosuccinate synthetase	N/A	GTP binding;adenylosuccinate synthase activity	IEA	6.3.4.4 (Adenylosuccinate synthase)	
PfKH02_130063500	PfKH02_130063500-t41_1	P. falciparum KH02	PfKH02_13:2,295,558..2,307,277(+)	guanylyl cyclase beta	N/A	phosphorus-oxygen lyase activity	IEA	4.6.1.2 (Guanylate cyclase)	
PfKH02_140010500	PfKH02_140010500-t41_1	P. falciparum KH02	PfKH02_14:197,853..203,258(-)	adenylyl cyclase alpha	N/A	phosphorus-oxygen lyase activity	IEA	4.6.1.1 (Adenylate cyclase)	
PfKH02_140016100	PfKH02_140016100-t41_1	P. falciparum KH02	PfKH02_14:442,850..445,426(+)	cytidine triphosphate synthetase	N/A	CTP synthase activity	IEA	6.3.4.2 (CTP synthase (glutamine hydrolyzing))	
PfKH02_140026600	PfKH02_140026600-t41_1	P. falciparum KH02	PfKH02_14:895,042..896,915(-)	pantothenate kinase, putative	N/A	ATP binding;pantothenate kinase activity	IEA	2.7.1.33 (Pantothenate kinase)	
PfKH02_140041700	PfKH02_140041700-t41_1	P. falciparum KH02	PfKH02_14:1,499,104..1,500,843(+)	glucose-6-phosphate isomerase	N/A	glucose-6-phosphate isomerase activity	IEA	5.3.1.9 (Glucose-6-phosphate isomerase)	
PfKH02_140043100	PfKH02_140043100-t41_1	P. falciparum KH02	PfKH02_14:1,558,242..1,560,542(+)	pantothenate kinase, putative	N/A	ATP binding;pantothenate kinase activity	IEA	2.7.1.33 (Pantothenate kinase)	
PfKH02_140049400	PfKH02_140049400-t41_1	P. falciparum KH02	PfKH02_14:1,833,250..1,834,351(-)	dephospho-CoA kinase, putative	N/A	ATP binding;dephospho-CoA kinase activity	IEA	2.7.1.24 (Dephospho-CoA kinase)	
PfKH02_140050500	PfKH02_140050500-t41_1	P. falciparum KH02	PfKH02_14:1,885,104..1,886,674(-)	fructose-bisphosphate aldolase	N/A	fructose-bisphosphate aldolase activity	IEA	4.1.2.13 (Fructose-bisphosphate aldolase)	
PfML01_020009600	PfML01_020009600-t41_1	P. falciparum ML01	PfML01_02:169,692..171,107(+)	adenylosuccinate lyase	N/A	N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity;catalytic activity	IEA	4.3.2.2 (Adenylosuccinate lyase)	
PfML01_020019800	PfML01_020019800-t41_1	P. falciparum ML01	PfML01_02:605,992..607,647(+)	ATP synthase F1, alpha subunit	N/A	ATP binding;proton-transporting ATP synthase activity, rotational mechanism	IEA	3.6.3.14 (Transferred entry: 7.1.2.2)	
PfML01_040023300	PfML01_040023300-t41_1	P. falciparum ML01	PfML01_04:765,182..767,008(+)	bifunctional dihydrofolate reductase-thymidylate synthase	N/A	dihydrofolate reductase activity;thymidylate synthase activity	IEA	1.5.1.3 (Dihydrofolate reductase);2.1.1.45 (Thymidylate synthase)	
PfML01_060030600	PfML01_060030600-t41_1	P. falciparum ML01	PfML01_06:1,026,193..1,028,528(+)	pyruvate kinase	N/A	catalytic activity;magnesium ion binding;potassium ion binding;pyruvate kinase activity	IEA	2.7.1.40 (Pyruvate kinase)	
PfML01_060032900	PfML01_060032900-t41_1	P. falciparum ML01	PfML01_06:1,143,039..1,145,036(-)	nicotinate phosphoribosyltransferase, putative	N/A	nicotinate phosphoribosyltransferase activity;nicotinate-nucleotide diphosphorylase (carboxylating) activity	IEA	6.3.4.21 (Nicotinate phosphoribosyltransferase)	
PfML01_070019500	PfML01_070019500-t41_1	P. falciparum ML01	PfML01_07:657,723..658,249(-)	mitochondrial ATP synthase F1, epsilon subunit, putative	N/A	proton-transporting ATP synthase activity, rotational mechanism	IEA	3.6.3.14 (Transferred entry: 7.1.2.2)	
PfML01_080008500	PfML01_080008500-t41_1	P. falciparum ML01	PfML01_08:176,954..184,425(+)	adenylyl cyclase beta	N/A	phosphorus-oxygen lyase activity	IEA	4.6.1.1 (Adenylate cyclase)	
PfML01_090019900	PfML01_090019900-t41_1	P. falciparum ML01	PfML01_09:614,030..618,286(-)	6-phosphofructokinase	N/A	6-phosphofructokinase activity;ATP binding;catalytic activity;diphosphate-fructose-6-phosphate 1-phosphotransferase activity	IEA	2.7.1.11 (6-phosphofructokinase)	
PfML01_090025200	PfML01_090025200-t41_1	P. falciparum ML01	PfML01_09:816,036..817,568(-)	inosine-5'-monophosphate dehydrogenase	N/A	IMP dehydrogenase activity;catalytic activity	IEA	1.1.1.205 (IMP dehydrogenase)	
PfML01_090026900	PfML01_090026900-t41_1	P. falciparum ML01	PfML01_09:876,674..877,924(+)	phosphoglycerate kinase	N/A	phosphoglycerate kinase activity	IEA	2.7.2.3 (Phosphoglycerate kinase)	
PfML01_100016900	PfML01_100016900-t41_1	P. falciparum ML01	PfML01_10:433,837..435,504(-)	GMP synthase [glutamine-hydrolyzing]	N/A	ATP binding;GMP synthase (glutamine-hydrolyzing) activity;pyrophosphatase activity	IEA	6.3.5.2 (GMP synthase (glutamine-hydrolyzing))	
PfML01_100020200	PfML01_100020200-t41_1	P. falciparum ML01	PfML01_10:588,836..590,697(+)	enolase	N/A	magnesium ion binding;phosphopyruvate hydratase activity	IEA	4.2.1.11 (Phosphopyruvate hydratase)	
PfML01_100027500	PfML01_100027500-t41_1	P. falciparum ML01	PfML01_10:936,372..937,343(+)	orotidine 5'-phosphate decarboxylase	N/A	catalytic activity;orotidine-5'-phosphate decarboxylase activity	IEA	4.1.1.23 (Orotidine-5'-phosphate decarboxylase)	
PfML01_100040900	PfML01_100040900-t41_1	P. falciparum ML01	PfML01_10:1,428,439..1,430,673(-)	pyruvate kinase 2	N/A	catalytic activity;magnesium ion binding;potassium ion binding;pyruvate kinase activity	IEA	2.7.1.40 (Pyruvate kinase)	
PfML01_100041500	PfML01_100041500-t41_1	P. falciparum ML01	PfML01_10:1,454,661..1,455,343(+)	enhancer of rudimentary homolog, putative	N/A	N/A	IEA	N/A	
PfML01_110024900	PfML01_110024900-t41_1	P. falciparum ML01	PfML01_11:740,740..741,876(+)	phosphoglycerate mutase, putative	N/A	intramolecular transferase activity, phosphotransferases;phosphoglycerate mutase activity	IEA	5.4.2.1 (Transferred entry: 5.4.2.11 and 5.4.2.12)	
PfML01_110029900	PfML01_110029900-t41_1	P. falciparum ML01	PfML01_11:965,257..966,747(+)	vacuolar membrane protein-related, putative	N/A	proton transmembrane transporter activity	IEA	N/A	
PfML01_110033100	PfML01_110033100-t41_1	P. falciparum ML01	PfML01_11:1,077,930..1,083,290(-)	6-phosphofructokinase	N/A	6-phosphofructokinase activity	IEA	2.7.1.11 (6-phosphofructokinase)	
PfML01_110043200	PfML01_110043200-t41_1	P. falciparum ML01	PfML01_11:1,480,790..1,493,461(-)	guanylyl cyclase	N/A	phosphorus-oxygen lyase activity	IEA	4.6.1.2 (Guanylate cyclase)	
PfML01_110052100	PfML01_110052100-t41_1	P. falciparum ML01	PfML01_11:1,876,544..1,877,228(+)	mitochondrial ATP synthase delta subunit, putative	N/A	N/A	IEA	3.6.3.14 (Transferred entry: 7.1.2.2)	
PfML01_120041000	PfML01_120041000-t41_1	P. falciparum ML01	PfML01_12:1,502,603..1,504,210(+)	ATP synthase subunit beta, mitochondrial	N/A	ATP binding;proton-transporting ATP synthase activity, rotational mechanism	IEA	3.6.3.14 (Transferred entry: 7.1.2.2)	
PfML01_120057400	PfML01_120057400-t41_1	P. falciparum ML01	PfML01_12:2,113,545..2,115,018(-)	thymidylate kinase	N/A	ATP binding;thymidylate kinase activity	IEA	2.7.4.9 (dTMP kinase)	
PfML01_130013100	PfML01_130013100-t41_1	P. falciparum ML01	PfML01_13:334,714..335,475(+)	mitochondrial ATP synthase delta subunit, putative	N/A	proton-transporting ATP synthase activity, rotational mechanism	IEA	3.6.3.14 (Transferred entry: 7.1.2.2)	
PfML01_130014500	PfML01_130014500-t41_1	P. falciparum ML01	PfML01_13:370,097..371,378(+)	ATP synthase subunit gamma, mitochondrial	N/A	proton-transporting ATP synthase activity, rotational mechanism	IEA	3.6.3.14 (Transferred entry: 7.1.2.2)	
PfML01_130028800	PfML01_130028800-t41_1	P. falciparum ML01	PfML01_13:932,010..933,323(-)	phosphoribosylpyrophosphate synthetase	N/A	magnesium ion binding;ribose phosphate diphosphokinase activity	IEA	2.7.6.1 (Ribose-phosphate diphosphokinase)	
PfML01_130031700	PfML01_130031700-t41_1	P. falciparum ML01	PfML01_13:1,051,493..1,053,176(+)	ribose-phosphate pyrophosphokinase, putative	N/A	magnesium ion binding;ribose phosphate diphosphokinase activity	IEA	2.7.6.1 (Ribose-phosphate diphosphokinase)	
PfML01_130058700	PfML01_130058700-t41_1	P. falciparum ML01	PfML01_13:2,065,644..2,067,099(+)	adenylosuccinate synthetase	N/A	GTP binding;adenylosuccinate synthase activity	IEA	6.3.4.4 (Adenylosuccinate synthase)	
PfML01_130064700	PfML01_130064700-t41_1	P. falciparum ML01	PfML01_13:2,309,443..2,320,456(+)	guanylyl cyclase beta	N/A	phosphorus-oxygen lyase activity	IEA	4.6.1.2 (Guanylate cyclase)	
PfML01_140009800	PfML01_140009800-t41_1	P. falciparum ML01	PfML01_14:152,952..158,333(-)	adenylyl cyclase alpha	N/A	phosphorus-oxygen lyase activity	IEA	4.6.1.1 (Adenylate cyclase)	
PfML01_140015700	PfML01_140015700-t41_1	P. falciparum ML01	PfML01_14:398,805..401,390(+)	cytidine triphosphate synthetase	N/A	CTP synthase activity	IEA	6.3.4.2 (CTP synthase (glutamine hydrolyzing))	
PfML01_140026100	PfML01_140026100-t41_1	P. falciparum ML01	PfML01_14:852,595..854,506(-)	pantothenate kinase, putative	N/A	ATP binding;pantothenate kinase activity	IEA	2.7.1.33 (Pantothenate kinase)	
PfML01_140041400	PfML01_140041400-t41_1	P. falciparum ML01	PfML01_14:1,460,373..1,462,112(+)	glucose-6-phosphate isomerase	N/A	glucose-6-phosphate isomerase activity	IEA	5.3.1.9 (Glucose-6-phosphate isomerase)	
PfML01_140042900	PfML01_140042900-t41_1	P. falciparum ML01	PfML01_14:1,519,532..1,521,833(+)	pantothenate kinase, putative	N/A	ATP binding;pantothenate kinase activity	IEA	2.7.1.33 (Pantothenate kinase)	
PfML01_140049300	PfML01_140049300-t41_1	P. falciparum ML01	PfML01_14:1,795,398..1,796,488(-)	dephospho-CoA kinase, putative	N/A	ATP binding;dephospho-CoA kinase activity	IEA	2.7.1.24 (Dephospho-CoA kinase)	
PfML01_140050400	PfML01_140050400-t41_1	P. falciparum ML01	PfML01_14:1,847,617..1,849,213(-)	fructose-bisphosphate aldolase	N/A	fructose-bisphosphate aldolase activity	IEA	4.1.2.13 (Fructose-bisphosphate aldolase)	
PfSD01_020012200	PfSD01_020012200-t41_1	P. falciparum SD01	PfSD01_02:285,964..287,379(+)	adenylosuccinate lyase	N/A	N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity;catalytic activity	IEA	4.3.2.2 (Adenylosuccinate lyase)	
PfSD01_020022300	PfSD01_020022300-t41_1	P. falciparum SD01	PfSD01_02:721,839..723,494(+)	ATP synthase F1, alpha subunit	N/A	ATP binding;proton-transporting ATP synthase activity, rotational mechanism	IEA	3.6.3.14 (Transferred entry: 7.1.2.2)	
PfSD01_060030700	PfSD01_060030700-t41_1	P. falciparum SD01	PfSD01_06:1,024,709..1,027,048(+)	pyruvate kinase	N/A	catalytic activity;magnesium ion binding;potassium ion binding;pyruvate kinase activity	IEA	2.7.1.40 (Pyruvate kinase)	
PfSD01_060033000	PfSD01_060033000-t41_1	P. falciparum SD01	PfSD01_06:1,142,977..1,144,974(-)	nicotinate phosphoribosyltransferase, putative	N/A	nicotinate phosphoribosyltransferase activity;nicotinate-nucleotide diphosphorylase (carboxylating) activity	IEA	6.3.4.21 (Nicotinate phosphoribosyltransferase)	
PfSD01_070033200	PfSD01_070033200-t41_1	P. falciparum SD01	PfSD01_07:1,267,389..1,269,215(+)	bifunctional dihydrofolate reductase-thymidylate synthase	N/A	dihydrofolate reductase activity;thymidylate synthase activity	IEA	1.5.1.3 (Dihydrofolate reductase);2.1.1.45 (Thymidylate synthase)	
