Gene ID	source_id	Organism	Genomic Location (Gene)	Product Description	Curated GO Functions	Computed GO Functions	Evidence Code	EC numbers	
NEPG_02547	NEPG_02547-t26_1	N. parisii ERTm1	JH605030:140,170..143,403(+)	isoleucyl tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA editing activity;aminoacyl-tRNA ligase activity;isoleucine-tRNA ligase activity;nucleotide binding	IEA	N/A	
NEQG_00021	NEQG_00021-t26_1	N. parisii ERTm3	GL870876:36,276..37,883(-)	cysteinyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;cysteine-tRNA ligase activity;nucleotide binding	IEA	N/A	
NEQG_00080	NEQG_00080-t26_1	N. parisii ERTm3	GL870876:138,427..141,785(+)	isoleucyl tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA editing activity;aminoacyl-tRNA ligase activity;isoleucine-tRNA ligase activity;nucleotide binding	IEA	N/A	
NEQG_00121	NEQG_00121-t26_1	N. parisii ERTm3	GL870876:199,900..201,679(-)	methionyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;methionine-tRNA ligase activity;nucleotide binding	IEA	N/A	
NEQG_00166	NEQG_00166-t26_1	N. parisii ERTm3	GL870876:275,086..276,721(-)	phenylalanyl-tRNA synthetase subunit alpha A	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding;phenylalanine-tRNA ligase activity;tRNA binding	IEA	N/A	
NEQG_00168	NEQG_00168-t26_1	N. parisii ERTm3	GL870876:279,812..282,048(-)	glutamyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding	IEA	N/A	
NEQG_00259	NEQG_00259-t26_1	N. parisii ERTm3	GL870876:408,363..409,541(-)	tryptophanyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding;tryptophan-tRNA ligase activity	IEA	N/A	
NEQG_00291	NEQG_00291-t26_1	N. parisii ERTm3	GL870876:455,076..456,867(+)	arginyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;arginine-tRNA ligase activity;nucleotide binding	IEA	N/A	
NEQG_00373	NEQG_00373-t26_1	N. parisii ERTm3	GL870876:565,467..567,896(-)	valyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA editing activity;aminoacyl-tRNA ligase activity;nucleotide binding;valine-tRNA ligase activity	IEA	N/A	
NEQG_01013	NEQG_01013-t26_1	N. parisii ERTm3	GL870877:660,207..661,959(-)	phenylalanyl-tRNA synthetase	N/A	ATP binding;RNA binding;magnesium ion binding;nucleotide binding;phenylalanine-tRNA ligase activity	IEA	N/A	
NEQG_01263	NEQG_01263-t26_1	N. parisii ERTm3	GL870878:307,474..310,342(-)	alanyl-tRNA synthetase	N/A	ATP binding;alanine-tRNA ligase activity;aminoacyl-tRNA ligase activity;nucleic acid binding;nucleotide binding	IEA	6.1.1.7 (Alanine--tRNA ligase)	
NEQG_01324	NEQG_01324-t26_1	N. parisii ERTm3	GL870878:386,857..388,512(+)	prolyl tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding;proline-tRNA ligase activity	IEA	N/A	
NEQG_01350	NEQG_01350-t26_1	N. parisii ERTm3	GL870878:424,710..427,004(+)	glutaminyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;glutamine-tRNA ligase activity;nucleotide binding	IEA	N/A	
NEQG_01385	NEQG_01385-t26_1	N. parisii ERTm3	GL870878:477,462..478,577(+)	tyrosyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding;tyrosine-tRNA ligase activity	IEA	6.1.1.1 (Tyrosine--tRNA ligase)	
NEQG_01411	NEQG_01411-t26_1	N. parisii ERTm3	GL870878:514,857..516,340(+)	aspartate-tRNA ligase	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding	IEA	N/A	
NEQG_01520	NEQG_01520-t26_1	N. parisii ERTm3	GL870879:111,845..113,997(-)	threonyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding;threonine-tRNA ligase activity	IEA	N/A	
NEQG_01970	NEQG_01970-t26_1	N. parisii ERTm3	GL870880:238,361..239,741(-)	serine hydroxymethyltransferase	N/A	glycine hydroxymethyltransferase activity;pyridoxal phosphate binding	IEA	2.1.2.1 (Glycine hydroxymethyltransferase)	
NEQG_02142	NEQG_02142-t26_1	N. parisii ERTm3	GL870881:120,905..122,532(+)	lysyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;lysine-tRNA ligase activity;nucleotide binding	IEA	N/A	
NEQG_02274	NEQG_02274-t26_1	N. parisii ERTm3	GL870881:348,658..350,123(-)	seryl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding;serine-tRNA ligase activity	IEA	N/A	
NEQG_02328	NEQG_02328-t26_1	N. parisii ERTm3	GL870882:86,855..88,260(-)	asparaginyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding	IEA	N/A	
NEQG_02483	NEQG_02483-t26_1	N. parisii ERTm3	GL870883:116,002..118,317(+)	hypothetical protein	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding	IEA	N/A	
NEQG_02487	NEQG_02487-t26_1	N. parisii ERTm3	GL870883:121,856..123,442(+)	hypothetical protein	N/A	asparagine synthase (glutamine-hydrolyzing) activity	IEA	N/A	
NEQG_02549	NEQG_02549-t26_1	N. parisii ERTm3	GL870884:58,980..60,809(+)	glycyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;glycine-tRNA ligase activity;nucleotide binding	IEA	N/A	
NERG_00213	NERG_00213-t26_1	N. ausubeli ERTm2	JH604633:342,572..345,330(+)	valyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA editing activity;aminoacyl-tRNA ligase activity;nucleotide binding;valine-tRNA ligase activity	IEA	N/A	
NERG_00296	NERG_00296-t26_1	N. ausubeli ERTm2	JH604633:454,484..456,160(-)	arginyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;arginine-tRNA ligase activity;nucleotide binding	IEA	N/A	
NERG_00361	NERG_00361-t26_1	N. ausubeli ERTm2	JH604633:545,710..546,828(+)	tryptophanyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding;tryptophan-tRNA ligase activity	IEA	N/A	
NERG_00410	NERG_00410-t26_1	N. ausubeli ERTm2	JH604633:616,472..616,831(-)	glutamyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding	IEA	N/A	
NERG_00411	NERG_00411-t26_1	N. ausubeli ERTm2	JH604633:617,829..619,760(-)	glutamyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;glutamate-tRNA ligase activity;nucleotide binding	IEA	N/A	
NERG_00420	NERG_00420-t26_1	N. ausubeli ERTm2	JH604633:633,630..635,129(+)	phenylalanyl-tRNA synthetase subunit alpha	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding;phenylalanine-tRNA ligase activity;tRNA binding	IEA	N/A	
NERG_00460	NERG_00460-t26_1	N. ausubeli ERTm2	JH604633:714,286..715,962(+)	methionyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;methionine-tRNA ligase activity;nucleotide binding	IEA	N/A	
NERG_00499	NERG_00499-t26_1	N. ausubeli ERTm2	JH604633:786,117..789,338(+)	isoleucyl tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA editing activity;aminoacyl-tRNA ligase activity;isoleucine-tRNA ligase activity;nucleotide binding	IEA	N/A	
NERG_00552	NERG_00552-t26_1	N. ausubeli ERTm2	JH604633:879,346..880,932(+)	cysteinyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;cysteine-tRNA ligase activity;nucleotide binding	IEA	N/A	
NERG_00630	NERG_00630-t26_1	N. ausubeli ERTm2	JH604634:70,521..72,179(-)	phenylalanyl-tRNA synthetase	N/A	ATP binding;RNA binding;magnesium ion binding;nucleotide binding;phenylalanine-tRNA ligase activity	IEA	N/A	
NERG_01101	NERG_01101-t26_1	N. ausubeli ERTm2	JH604635:83,069..84,139(-)	hypothetical protein	N/A	asparagine synthase (glutamine-hydrolyzing) activity	IEA	N/A	
NERG_01105	NERG_01105-t26_1	N. ausubeli ERTm2	JH604635:88,339..90,940(-)	hypothetical protein	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding	IEA	N/A	
NERG_01255	NERG_01255-t26_1	N. ausubeli ERTm2	JH604635:337,020..339,124(-)	threonyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding	IEA	N/A	
NERG_01608	NERG_01608-t26_1	N. ausubeli ERTm2	JH604636:156,631..159,471(-)	alanyl-tRNA synthetase	N/A	ATP binding;alanine-tRNA ligase activity;aminoacyl-tRNA ligase activity;nucleic acid binding;nucleotide binding	IEA	N/A	
NERG_01673	NERG_01673-t26_1	N. ausubeli ERTm2	JH604636:253,153..254,658(+)	prolyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding;proline-tRNA ligase activity	IEA	N/A	
NERG_01692	NERG_01692-t26_1	N. ausubeli ERTm2	JH604636:283,099..285,312(+)	glutaminyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;glutamine-tRNA ligase activity;nucleotide binding	IEA	N/A	
NERG_01727	NERG_01727-t26_1	N. ausubeli ERTm2	JH604636:335,350..336,477(+)	tyrosyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding;tyrosine-tRNA ligase activity	IEA	N/A	
NERG_01761	NERG_01761-t26_1	N. ausubeli ERTm2	JH604636:395,310..396,710(+)	aspartate-tRNA ligase	N/A	ATP binding;aminoacyl-tRNA ligase activity;aspartate-tRNA ligase activity;nucleotide binding	IEA	N/A	
NERG_01871	NERG_01871-t26_1	N. ausubeli ERTm2	JH604636:558,853..560,661(-)	glycyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;glycine-tRNA ligase activity;nucleotide binding	IEA	N/A	
NERG_01964	NERG_01964-t26_1	N. ausubeli ERTm2	JH604637:104,389..105,732(+)	serine hydroxymethyltransferase	N/A	glycine hydroxymethyltransferase activity;pyridoxal phosphate binding	IEA	N/A	
NERG_02240	NERG_02240-t26_1	N. ausubeli ERTm2	JH604638:242,168..243,487(-)	seryl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding;serine-tRNA ligase activity	IEA	N/A	
NERG_02285	NERG_02285-t26_1	N. ausubeli ERTm2	JH604639:79,250..80,812(-)	lysyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;lysine-tRNA ligase activity;nucleic acid binding;nucleotide binding	IEA	N/A	
NERG_02533	NERG_02533-t26_1	N. ausubeli ERTm2	JH604642:80,548..81,922(-)	asparagine-tRNA ligase	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding	IEA	N/A	
NESG_00022	NESG_00022-t26_1	N. ausubeli ERTm6	AKIJ01000001:39,065..40,873(+)	glycyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;glycine-tRNA ligase activity;nucleotide binding	IEA	N/A	
NESG_00139	NESG_00139-t26_1	N. ausubeli ERTm6	AKIJ01000001:196,686..198,086(-)	hypothetical protein	N/A	ATP binding;aminoacyl-tRNA ligase activity;aspartate-tRNA ligase activity;nucleotide binding	IEA	N/A	
NESG_00168	NESG_00168-t26_1	N. ausubeli ERTm6	AKIJ01000001:258,301..259,428(-)	hypothetical protein	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding;tyrosine-tRNA ligase activity	IEA	N/A	
NESG_00201	NESG_00201-t26_1	N. ausubeli ERTm6	AKIJ01000001:309,307..311,520(-)	hypothetical protein	N/A	ATP binding;aminoacyl-tRNA ligase activity	IEA	N/A	
NESG_00219	NESG_00219-t26_1	N. ausubeli ERTm6	AKIJ01000001:339,774..341,279(-)	prolyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding;proline-tRNA ligase activity	IEA	N/A	
NESG_00285	NESG_00285-t26_1	N. ausubeli ERTm6	AKIJ01000001:440,223..443,063(+)	alanyl-tRNA synthetase	N/A	ATP binding;alanine-tRNA ligase activity;aminoacyl-tRNA ligase activity;nucleic acid binding;nucleotide binding	IEA	N/A	
NESG_00539	NESG_00539-t26_1	N. ausubeli ERTm6	AKIJ01000001:850,168..851,541(+)	hypothetical protein	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding	IEA	N/A	
NESG_00611	NESG_00611-t26_1	N. ausubeli ERTm6	AKIJ01000002:57,586..60,807(-)	isoleucyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA editing activity;aminoacyl-tRNA ligase activity;isoleucine-tRNA ligase activity;nucleotide binding	IEA	N/A	
NESG_00647	NESG_00647-t26_1	N. ausubeli ERTm6	AKIJ01000002:126,449..128,125(-)	methionyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;methionine-tRNA ligase activity;nucleotide binding	IEA	N/A	
NESG_00690	NESG_00690-t26_1	N. ausubeli ERTm6	AKIJ01000002:206,779..208,278(-)	hypothetical protein	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding;phenylalanine-tRNA ligase activity;tRNA binding	IEA	N/A	
NESG_00700	NESG_00700-t26_1	N. ausubeli ERTm6	AKIJ01000002:222,102..224,033(+)	glutamyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;glutamate-tRNA ligase activity;nucleotide binding	IEA	N/A	
NESG_00742	NESG_00742-t26_1	N. ausubeli ERTm6	AKIJ01000002:293,187..294,305(-)	tryptophanyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding;tryptophan-tRNA ligase activity	IEA	N/A	
NESG_00802	NESG_00802-t26_1	N. ausubeli ERTm6	AKIJ01000002:384,002..385,678(+)	arginyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;arginine-tRNA ligase activity;nucleotide binding	IEA	N/A	
NESG_00879	NESG_00879-t26_1	N. ausubeli ERTm6	AKIJ01000002:490,998..493,745(-)	valyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA editing activity;aminoacyl-tRNA ligase activity;nucleotide binding;valine-tRNA ligase activity	IEA	N/A	
NESG_01519	NESG_01519-t26_1	N. ausubeli ERTm6	AKIJ01000003:722,337..723,995(+)	phenylalanyl-tRNA synthetase, beta subunit	N/A	ATP binding;RNA binding;magnesium ion binding;nucleotide binding;phenylalanine-tRNA ligase activity	IEA	N/A	
NESG_01694	NESG_01694-t26_1	N. ausubeli ERTm6	AKIJ01000004:248,031..249,374(-)	serine hydroxymethyltransferase	N/A	glycine hydroxymethyltransferase activity;pyridoxal phosphate binding	IEA	N/A	
NESG_01762	NESG_01762-t26_1	N. ausubeli ERTm6	AKIJ01000004:360,380..361,699(+)	seryl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding;serine-tRNA ligase activity	IEA	N/A	
NESG_01919	NESG_01919-t26_1	N. ausubeli ERTm6	AKIJ01000004:673,811..675,373(-)	lysyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;lysine-tRNA ligase activity;nucleic acid binding;nucleotide binding	IEA	N/A	
NESG_02089	NESG_02089-t26_1	N. ausubeli ERTm6	AKIJ01000005:221,240..223,345(-)	hypothetical protein	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding;threonine-tRNA ligase activity	IEA	N/A	
NESG_02377	NESG_02377-t26_1	N. ausubeli ERTm6	AKIJ01000006:21,162..23,762(+)	hypothetical protein	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding	IEA	N/A	
NESG_02381	NESG_02381-t26_1	N. ausubeli ERTm6	AKIJ01000006:27,895..28,965(+)	hypothetical protein	N/A	asparagine synthase (glutamine-hydrolyzing) activity	IEA	N/A	
NESG_02439	NESG_02439-t26_1	N. ausubeli ERTm6	AKIJ01000007:43,211..44,797(-)	cysteinyl-tRNA synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;cysteine-tRNA ligase activity;nucleotide binding	IEA	N/A	
NF0001470	mRNA1_NF0001470	N. fowleri ATCC 30863	Nfow_scaffold00001:319,826..321,196(-)	tyrosine aminotransferase	N/A	L-tyrosine:2-oxoglutarate aminotransferase activity;pyridoxal phosphate binding;transaminase activity	IEA	N/A	
NF0002970	mRNA1_NF0002970	N. fowleri ATCC 30863	Nfow_scaffold00002:240,847..242,035(+)	glycine--trna ligase	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding	IEA	N/A	
NF0002970	mRNA2_NF0002970	N. fowleri ATCC 30863	Nfow_scaffold00002:240,847..242,035(+)	glycine--trna ligase	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding	IEA	N/A	
NF0004610	mRNA1_NF0004610	N. fowleri ATCC 30863	Nfow_scaffold00003:105,323..107,041(+)	glutamyl-trna synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;glutamate-tRNA ligase activity;nucleotide binding;tRNA binding	IEA	N/A	
NF0006260	mRNA1_NF0006260	N. fowleri ATCC 30863	Nfow_scaffold00004:22,764..24,569(-)	asparaginyl-trna synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;asparagine-tRNA ligase activity;nucleic acid binding;nucleotide binding	IEA	N/A	
NF0009170	mRNA1_NF0009170	N. fowleri ATCC 30863	Nfow_scaffold00005:175,696..177,084(-)	serine hydroxymethyltransferase	N/A	glycine hydroxymethyltransferase activity;pyridoxal phosphate binding	IEA	N/A	
NF0009570	mRNA1_NF0009570	N. fowleri ATCC 30863	Nfow_scaffold00005:247,042..248,418(-)	tryptophan--trna cytoplasmic-like isoform x1	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding;tryptophan-tRNA ligase activity	IEA	N/A	
NF0009710	mRNA1_NF0009710	N. fowleri ATCC 30863	Nfow_scaffold00005:282,714..284,974(-)	cysteinyl-trna synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding	IEA	N/A	
NF0013140	mRNA1_NF0013140	N. fowleri ATCC 30863	Nfow_scaffold00007:177,744..178,508(+)	tryptophan--trna cytoplasmic	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding;tryptophan-tRNA ligase activity	IEA	N/A	
NF0015420	mRNA1_NF0015420	N. fowleri ATCC 30863	Nfow_scaffold00008:355,576..359,378(+)	alanyl-trna synthetase	N/A	ATP binding;alanine-tRNA ligase activity;aminoacyl-tRNA ligase activity;nucleic acid binding;nucleotide binding	IEA	N/A	
NF0018560	mRNA1_NF0018560	N. fowleri ATCC 30863	Nfow_scaffold00010:261,920..263,701(-)	asparagine--trna cytoplasmic-like	N/A	ATP binding;aminoacyl-tRNA ligase activity;asparagine-tRNA ligase activity;nucleic acid binding;nucleotide binding	IEA	N/A	
NF0021550	mRNA1_NF0021550	N. fowleri ATCC 30863	Nfow_scaffold00012:172,091..174,193(-)	arginyl-trna synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;arginine-tRNA ligase activity;nucleotide binding	IEA	N/A	
NF0024320	mRNA1_NF0024320	N. fowleri ATCC 30863	Nfow_scaffold00014:81,056..82,947(-)	hypothetical protein NAEGRDRAFT 81411, tryptophan -dioxygenase	N/A	heme binding;metal ion binding;tryptophan 2,3-dioxygenase activity	IEA	N/A	
NF0025580	mRNA1_NF0025580	N. fowleri ATCC 30863	Nfow_scaffold00015:5,618..6,269(-)	glycine cleavage system h mitochondrial-like	N/A	N/A	IEA	N/A	
NF0029090	mRNA1_NF0029090	N. fowleri ATCC 30863	Nfow_scaffold00017:118,155..121,223(+)	valyl-trna synthetase	N/A	ATP binding;aminoacyl-tRNA editing activity;aminoacyl-tRNA ligase activity;nucleotide binding;valine-tRNA ligase activity	IEA	N/A	
NF0029560	mRNA1_NF0029560	N. fowleri ATCC 30863	Nfow_scaffold00017:210,047..210,805(+)	methylthioribulose-1-phosphate dehydratase	N/A	metal ion binding	IEA	N/A	
NF0030300	mRNA1_NF0030300	N. fowleri ATCC 30863	Nfow_scaffold00018:58,228..60,132(-)	probable glutamate--trna cytoplasmic-like	N/A	ATP binding;aminoacyl-tRNA ligase activity;glutamate-tRNA ligase activity;nucleotide binding	IEA	N/A	
NF0031300	mRNA1_NF0031300	N. fowleri ATCC 30863	Nfow_scaffold00018:248,272..251,200(-)	leucyl-trna synthetase	N/A	ATP binding;aminoacyl-tRNA editing activity;aminoacyl-tRNA ligase activity;leucine-tRNA ligase activity;nucleotide binding	IEA	N/A	
NF0031300	mRNA2_NF0031300	N. fowleri ATCC 30863	Nfow_scaffold00018:248,272..251,200(-)	leucyl-trna synthetase	N/A	ATP binding;aminoacyl-tRNA editing activity;aminoacyl-tRNA ligase activity;leucine-tRNA ligase activity;nucleotide binding	IEA	N/A	
NF0032230	mRNA1_NF0032230	N. fowleri ATCC 30863	Nfow_scaffold00019:148,317..148,979(+)	maleylacetoacetate isomerase	N/A	catalytic activity;protein binding	IEA	N/A	
NF0035850	mRNA1_NF0035850	N. fowleri ATCC 30863	Nfow_scaffold00022:33,816..35,153(-)	cysteine synthase	N/A	cysteine synthase activity	IEA	N/A	
NF0037170	mRNA1_NF0037170	N. fowleri ATCC 30863	Nfow_scaffold00023:95,233..97,593(+)	cysteinyl-trna synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;cysteine-tRNA ligase activity;nucleotide binding	IEA	N/A	
NF0039190	mRNA1_NF0039190	N. fowleri ATCC 30863	Nfow_scaffold00025:10,081..11,471(-)	pyrroline-5-carboxylate reductase	N/A	pyrroline-5-carboxylate reductase activity	IEA	N/A	
NF0039190	mRNA2_NF0039190	N. fowleri ATCC 30863	Nfow_scaffold00025:10,081..11,471(-)	pyrroline-5-carboxylate reductase	N/A	pyrroline-5-carboxylate reductase activity	IEA	N/A	
NF0039330	mRNA1_NF0039330	N. fowleri ATCC 30863	Nfow_scaffold00025:35,653..37,813(+)	methylenetetrahydrofolate reductase	N/A	methylenetetrahydrofolate reductase (NAD(P)H) activity	IEA	N/A	
NF0043770	mRNA1_NF0043770	N. fowleri ATCC 30863	Nfow_scaffold00029:94,641..96,086(-)	histidyl-trna synthetase	N/A	ATP binding;histidine-tRNA ligase activity	IEA	N/A	
NF0045020	mRNA1_NF0045020	N. fowleri ATCC 30863	Nfow_scaffold00030:115,140..116,459(+)	tryptophanyl-trna synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding;tryptophan-tRNA ligase activity	IEA	N/A	
NF0046050	mRNA1_NF0046050	N. fowleri ATCC 30863	Nfow_scaffold00031:74,485..76,791(-)	threonine--trna cytoplasmic	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding;threonine-tRNA ligase activity	IEA	N/A	
NF0046560	mRNA2_NF0046560	N. fowleri ATCC 30863	Nfow_scaffold00031:190,593..192,837(+)	amino acid dehydrogenase, leucine dehydrogenase	N/A	oxidoreductase activity	IEA	N/A	
NF0047750	mRNA1_NF0047750	N. fowleri ATCC 30863	Nfow_scaffold00033:34,133..35,945(-)	homocitrate synthase	N/A	catalytic activity;homocitrate synthase activity;transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer	IEA	N/A	
NF0048690	mRNA1_NF0048690	N. fowleri ATCC 30863	Nfow_scaffold00034:63,582..65,264(-)	kynureninase	N/A	kynureninase activity;pyridoxal phosphate binding	IEA	N/A	
NF0050050	mRNA1_NF0050050	N. fowleri ATCC 30863	Nfow_scaffold00035:179,314..181,614(+)	glutamine--trna ligase, glutamine--trna ligase-like	N/A	ATP binding;aminoacyl-tRNA ligase activity;glutamine-tRNA ligase activity;nucleotide binding	IEA	N/A	
NF0050050	mRNA2_NF0050050	N. fowleri ATCC 30863	Nfow_scaffold00035:179,314..181,614(+)	glutamine--trna ligase, glutamine--trna ligase-like	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding	IEA	N/A	
NF0050730	mRNA1_NF0050730	N. fowleri ATCC 30863	Nfow_scaffold00036:131,824..133,757(-)	4-aminobutyrate mitochondrial	N/A	4-aminobutyrate transaminase activity;pyridoxal phosphate binding;transaminase activity	IEA	N/A	
NF0052730	mRNA1_NF0052730	N. fowleri ATCC 30863	Nfow_scaffold00038:115,632..117,449(+)	seryl-trna synthetase	N/A	ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding	IEA	N/A	
